physician_id,physician_specialty,physician_state,payment_date,payment_amount,payment_type,paying_company
PHY00087,Rheumatology,MI,2024-01-20,179.75,Speaker Fee,MedCore Ltd
PHY00467,Psychiatry,GA,2024-09-16,748.1,Royalty,NovaHealth Inc
PHY00375,Cardiology,GA,2024-04-10,467.31,Speaker Fee,MedCore Ltd
PHY00353,Cardiology,IL,2024-05-09,4412.27,Travel & Lodging,MedCore Ltd
PHY00074,Oncology,CA,2024-12-07,416.58,Meal,MedCore Ltd
PHY00468,Cardiology,CA,2024-11-27,276.32,Travel & Lodging,Acme Pharma
PHY00348,Neurology,CA,2024-08-20,132.11,Consulting Fee,Acme Pharma
PHY00214,General Practice,FL,2024-04-17,767.63,Research Payment,Acme Pharma
PHY00091,Psychiatry,PA,2025-12-04,97.9,Research Payment,NovaHealth Inc
PHY00364,Oncology,NY,2024-02-29,246.37,Speaker Fee,NovaHealth Inc
PHY00048,General Practice,MI,2024-04-26,546.38,Consulting Fee,MedCore Ltd
PHY00476,Psychiatry,TX,2024-06-13,429.5,Consulting Fee,MedCore Ltd
PHY00337,Pulmonology,TX,2024-10-12,399.77,Consulting Fee,Acme Pharma
PHY00244,Cardiology,PA,2025-10-25,544.55,Speaker Fee,MedCore Ltd
PHY00395,Endocrinology,PA,2024-01-13,380.23,Meal,MedCore Ltd
PHY00329,Psychiatry,GA,2024-03-11,148.53,Royalty,MedCore Ltd
PHY00130,Neurology,GA,2024-02-12,303.8,Meal,BioGen Solutions
PHY00023,Oncology,NC,2024-10-28,92.03,Royalty,BioGen Solutions
PHY00130,Neurology,GA,2025-07-26,823.04,Meal,MedCore Ltd
PHY00451,Rheumatology,IL,2024-11-20,16896.58,Travel & Lodging,Acme Pharma
PHY00175,Psychiatry,MI,2025-05-28,97.66,Consulting Fee,NovaHealth Inc
PHY00284,General Practice,IL,2025-04-19,518.73,Royalty,NovaHealth Inc
PHY00067,Neurology,NY,2025-02-23,1366.89,Royalty,MedCore Ltd
PHY00423,Rheumatology,PA,2025-07-12,107.2,Royalty,Acme Pharma
PHY00158,Oncology,MI,2024-12-13,88.79,Travel & Lodging,NovaHealth Inc
PHY00405,Psychiatry,PA,2024-09-13,90.33,Research Payment,Acme Pharma
PHY00085,General Practice,IL,2025-07-11,712.3,Travel & Lodging,NovaHealth Inc
PHY00342,Neurology,PA,2025-06-07,270.37,Royalty,Acme Pharma
PHY00144,Psychiatry,IL,2024-09-17,589.94,Meal,BioGen Solutions
PHY00362,Cardiology,MI,2024-08-09,102.65,Meal,MedCore Ltd
PHY00026,Rheumatology,MI,2025-07-18,636.62,Research Payment,NovaHealth Inc
PHY00419,Psychiatry,FL,2024-11-04,2406.74,Travel & Lodging,MedCore Ltd
PHY00186,Pulmonology,GA,2024-09-17,247.87,Speaker Fee,MedCore Ltd
PHY00256,Endocrinology,NY,2024-06-28,468.31,Meal,MedCore Ltd
PHY00120,Pulmonology,PA,2025-12-06,2.9,Speaker Fee,Acme Pharma
PHY00221,Endocrinology,IL,2025-12-23,267.82,Meal,MedCore Ltd
PHY00262,Rheumatology,OH,2024-12-29,299.96,Meal,NovaHealth Inc
PHY00014,Endocrinology,PA,2024-05-12,61.65,Consulting Fee,MedCore Ltd
PHY00034,Oncology,OH,2024-07-26,146.12,Travel & Lodging,NovaHealth Inc
PHY00078,Neurology,OH,2024-06-20,51.35,Consulting Fee,Acme Pharma
PHY00300,Psychiatry,MI,2025-02-23,148.29,Research Payment,MedCore Ltd
PHY00214,General Practice,FL,2024-03-10,24.41,Royalty,NovaHealth Inc
PHY00330,Psychiatry,TX,2024-07-21,556.72,Consulting Fee,Acme Pharma
PHY00384,Pulmonology,CA,2025-03-10,15.64,Meal,MedCore Ltd
PHY00027,Rheumatology,OH,2024-06-14,560.66,Research Payment,Acme Pharma
PHY00104,Neurology,PA,2024-09-01,250.03,Consulting Fee,Acme Pharma
PHY00116,Neurology,IL,2025-10-14,146.1,Consulting Fee,NovaHealth Inc
PHY00384,Pulmonology,CA,2025-09-03,496.06,Speaker Fee,Acme Pharma
PHY00019,Psychiatry,MI,2025-11-12,99.0,Research Payment,NovaHealth Inc
PHY00037,Neurology,FL,2025-11-19,2522.31,Royalty,Acme Pharma
PHY00183,Rheumatology,TX,2025-10-18,195.5,Royalty,MedCore Ltd
PHY00119,Psychiatry,MI,2025-06-14,2554.61,Meal,NovaHealth Inc
PHY00233,Neurology,CA,2025-08-28,1235.23,Royalty,NovaHealth Inc
PHY00046,Neurology,NY,2025-06-09,251.97,Research Payment,BioGen Solutions
PHY00328,General Practice,MI,2024-01-03,2304.21,Speaker Fee,BioGen Solutions
PHY00333,Neurology,GA,2025-11-17,139.69,Speaker Fee,Acme Pharma
PHY00487,Endocrinology,NY,2024-09-06,63.35,Research Payment,NovaHealth Inc
PHY00113,Psychiatry,OH,2025-09-12,41.07,Speaker Fee,Acme Pharma
PHY00289,Cardiology,NC,2024-04-06,807.83,Speaker Fee,MedCore Ltd
PHY00230,Pulmonology,NC,2025-01-24,122.26,Meal,Acme Pharma
PHY00399,Psychiatry,TX,2024-09-16,174.11,Speaker Fee,BioGen Solutions
PHY00095,Rheumatology,CA,2025-07-21,134.46,Meal,BioGen Solutions
PHY00372,Psychiatry,CA,2025-06-04,110.58,Consulting Fee,BioGen Solutions
PHY00021,Rheumatology,GA,2024-11-06,245.93,Meal,Acme Pharma
PHY00386,Psychiatry,IL,2025-10-14,449.81,Royalty,NovaHealth Inc
PHY00285,Oncology,FL,2025-10-09,17.49,Meal,Acme Pharma
PHY00486,Rheumatology,NY,2024-10-08,49.38,Royalty,NovaHealth Inc
PHY00234,Neurology,PA,2025-10-01,167.67,Royalty,BioGen Solutions
PHY00337,Pulmonology,TX,2025-12-29,266.86,Research Payment,BioGen Solutions
PHY00428,Neurology,OH,2025-08-23,363.72,Travel & Lodging,Acme Pharma
PHY00025,Neurology,OH,2024-09-28,2133.36,Speaker Fee,BioGen Solutions
PHY00142,Cardiology,CA,2025-10-07,250.2,Consulting Fee,BioGen Solutions
PHY00126,Psychiatry,MI,2025-05-05,47.61,Speaker Fee,NovaHealth Inc
PHY00063,Pulmonology,OH,2024-10-20,129.25,Speaker Fee,NovaHealth Inc
PHY00180,Endocrinology,CA,2024-02-09,302.54,Consulting Fee,NovaHealth Inc
PHY00236,Neurology,GA,2025-04-07,148.83,Meal,MedCore Ltd
PHY00313,Neurology,NC,2025-04-27,790.9,Research Payment,BioGen Solutions
PHY00179,Cardiology,NY,2025-08-20,121.25,Research Payment,BioGen Solutions
PHY00013,Endocrinology,TX,2025-06-23,31.38,Royalty,Acme Pharma
PHY00343,Endocrinology,CA,2024-10-06,414.19,Speaker Fee,BioGen Solutions
PHY00166,Cardiology,MI,2024-10-19,43.9,Speaker Fee,BioGen Solutions
PHY00252,Cardiology,NC,2025-06-10,355.19,Travel & Lodging,Acme Pharma
PHY00107,Rheumatology,CA,2024-09-06,291.34,Royalty,NovaHealth Inc
PHY00363,Cardiology,MI,2024-12-08,1308.65,Consulting Fee,MedCore Ltd
PHY00221,Endocrinology,IL,2024-11-16,41.2,Consulting Fee,Acme Pharma
PHY00492,Pulmonology,OH,2025-09-03,109.42,Meal,NovaHealth Inc
PHY00077,Neurology,MI,2025-10-08,46.43,Consulting Fee,Acme Pharma
PHY00376,Neurology,OH,2025-12-20,100.32,Speaker Fee,BioGen Solutions
PHY00287,Cardiology,NY,2024-01-12,79.76,Meal,MedCore Ltd
PHY00306,Pulmonology,MI,2025-01-07,1446.73,Consulting Fee,BioGen Solutions
PHY00385,Pulmonology,PA,2025-11-21,510.12,Meal,MedCore Ltd
PHY00319,General Practice,IL,2025-09-12,2319.84,Consulting Fee,MedCore Ltd
PHY00397,Psychiatry,PA,2024-06-28,2045.11,Consulting Fee,BioGen Solutions
PHY00034,Oncology,OH,2025-08-04,310.88,Consulting Fee,MedCore Ltd
PHY00497,Endocrinology,MI,2025-05-19,226.3,Consulting Fee,NovaHealth Inc
PHY00376,Neurology,OH,2025-12-18,6422.34,Consulting Fee,Acme Pharma
PHY00083,Pulmonology,OH,2025-01-19,187.91,Travel & Lodging,NovaHealth Inc
PHY00353,Cardiology,IL,2024-12-15,210.0,Royalty,BioGen Solutions
PHY00407,Rheumatology,GA,2025-10-11,523.15,Meal,MedCore Ltd
PHY00467,Psychiatry,GA,2024-02-11,153.68,Travel & Lodging,Acme Pharma
PHY00226,Oncology,IL,2024-07-14,134.57,Research Payment,BioGen Solutions
PHY00178,Endocrinology,GA,2024-01-26,988.28,Speaker Fee,NovaHealth Inc
PHY00019,Psychiatry,MI,2024-11-12,2005.87,Royalty,Acme Pharma
PHY00150,Psychiatry,TX,2025-01-30,157.88,Speaker Fee,Acme Pharma
PHY00224,Neurology,OH,2024-09-20,26.99,Meal,Acme Pharma
PHY00451,Rheumatology,IL,2024-01-26,31.17,Research Payment,NovaHealth Inc
PHY00476,Psychiatry,TX,2024-12-21,108.5,Royalty,NovaHealth Inc
PHY00168,General Practice,TX,2025-09-22,163.6,Consulting Fee,Acme Pharma
PHY00402,Neurology,TX,2025-02-10,111.83,Research Payment,MedCore Ltd
PHY00192,Endocrinology,NC,2025-04-20,117.52,Royalty,NovaHealth Inc
PHY00141,Psychiatry,CA,2025-09-11,354.84,Research Payment,BioGen Solutions
PHY00342,Neurology,PA,2025-01-05,433.07,Speaker Fee,MedCore Ltd
PHY00268,Psychiatry,NC,2024-05-30,835.78,Research Payment,NovaHealth Inc
PHY00227,Pulmonology,NY,2025-12-05,683.1,Speaker Fee,Acme Pharma
PHY00389,Cardiology,OH,2025-01-11,339.23,Travel & Lodging,Acme Pharma
PHY00152,Endocrinology,TX,2025-10-01,228.44,Meal,NovaHealth Inc
PHY00277,Cardiology,PA,2025-01-28,283.96,Consulting Fee,MedCore Ltd
PHY00188,General Practice,IL,2024-02-26,2383.36,Travel & Lodging,MedCore Ltd
PHY00407,Rheumatology,GA,2024-05-29,1016.13,Meal,BioGen Solutions
PHY00099,Rheumatology,OH,2024-06-15,25.29,Speaker Fee,BioGen Solutions
PHY00326,Rheumatology,NC,2025-05-28,172.78,Meal,BioGen Solutions
PHY00434,Psychiatry,FL,2024-04-02,8.35,Meal,BioGen Solutions
PHY00431,Cardiology,GA,2025-09-15,174.2,Royalty,MedCore Ltd
PHY00403,Endocrinology,FL,2025-10-09,21.54,Meal,BioGen Solutions
PHY00258,Rheumatology,OH,2024-09-09,2996.78,Research Payment,MedCore Ltd
PHY00449,General Practice,PA,2024-06-14,146.7,Research Payment,BioGen Solutions
PHY00138,Cardiology,GA,2025-01-02,1619.61,Meal,Acme Pharma
PHY00017,Neurology,MI,2024-03-08,608.23,Research Payment,MedCore Ltd
PHY00407,Rheumatology,GA,2025-03-05,700.66,Consulting Fee,BioGen Solutions
PHY00154,Endocrinology,OH,2025-11-25,101.47,Speaker Fee,MedCore Ltd
PHY00285,Oncology,FL,2024-01-27,46.85,Speaker Fee,NovaHealth Inc
PHY00069,Neurology,GA,2025-01-04,1882.13,Research Payment,MedCore Ltd
PHY00102,Oncology,NY,2025-08-29,101.51,Speaker Fee,NovaHealth Inc
PHY00487,Endocrinology,NY,2024-08-23,248.75,Speaker Fee,NovaHealth Inc
PHY00276,Neurology,CA,2024-12-18,46.14,Research Payment,NovaHealth Inc
PHY00047,Psychiatry,NC,2024-09-17,845.08,Consulting Fee,Acme Pharma
PHY00124,General Practice,FL,2024-06-10,328.37,Travel & Lodging,NovaHealth Inc
PHY00040,Endocrinology,NY,2024-09-29,585.32,Meal,BioGen Solutions
PHY00093,Oncology,GA,2024-02-11,179.74,Consulting Fee,Acme Pharma
PHY00309,Psychiatry,GA,2025-04-28,341.4,Royalty,Acme Pharma
PHY00024,Psychiatry,PA,2025-06-23,498.42,Meal,BioGen Solutions
PHY00421,Oncology,IL,2025-12-30,1188.58,Travel & Lodging,MedCore Ltd
PHY00136,Pulmonology,CA,2025-05-29,24.51,Royalty,NovaHealth Inc
PHY00209,Rheumatology,MI,2024-02-03,41.87,Consulting Fee,NovaHealth Inc
PHY00120,Pulmonology,PA,2025-09-18,102.13,Consulting Fee,Acme Pharma
PHY00047,Psychiatry,NC,2025-11-22,69.31,Speaker Fee,MedCore Ltd
PHY00377,Neurology,MI,2025-09-29,461.68,Royalty,MedCore Ltd
PHY00176,Rheumatology,IL,2025-11-16,138.62,Consulting Fee,NovaHealth Inc
PHY00351,Neurology,PA,2024-05-22,3060.07,Royalty,BioGen Solutions
PHY00369,Endocrinology,NY,2025-05-15,57.3,Royalty,NovaHealth Inc
PHY00067,Neurology,NY,2025-01-16,194.33,Royalty,Acme Pharma
PHY00010,Oncology,NY,2025-05-03,538.75,Consulting Fee,Acme Pharma
PHY00384,Pulmonology,CA,2024-12-20,1101.32,Royalty,MedCore Ltd
PHY00291,Cardiology,NC,2024-06-16,1896.18,Royalty,Acme Pharma
PHY00428,Neurology,OH,2025-12-02,14.8,Research Payment,MedCore Ltd
PHY00420,Rheumatology,GA,2025-11-24,574.73,Travel & Lodging,BioGen Solutions
PHY00427,Cardiology,NC,2024-01-11,179.48,Consulting Fee,Acme Pharma
PHY00362,Cardiology,MI,2024-09-15,693.96,Travel & Lodging,MedCore Ltd
PHY00156,Oncology,MI,2025-10-24,1851.8,Travel & Lodging,MedCore Ltd
PHY00134,Pulmonology,OH,2025-01-14,164.65,Travel & Lodging,Acme Pharma
PHY00236,Neurology,GA,2024-01-13,259.47,Meal,Acme Pharma
PHY00494,Rheumatology,CA,2025-10-19,1076.88,Meal,Acme Pharma
PHY00110,General Practice,MI,2025-07-02,115.46,Meal,MedCore Ltd
PHY00279,Cardiology,PA,2025-04-23,75.65,Meal,Acme Pharma
PHY00431,Cardiology,GA,2025-06-25,61.76,Travel & Lodging,BioGen Solutions
PHY00217,Neurology,IL,2024-12-25,97.25,Royalty,MedCore Ltd
PHY00215,Endocrinology,IL,2024-01-15,25.68,Consulting Fee,MedCore Ltd
PHY00211,General Practice,IL,2025-06-06,102.45,Research Payment,Acme Pharma
PHY00320,Rheumatology,FL,2025-05-20,73.01,Research Payment,BioGen Solutions
PHY00383,Neurology,TX,2024-01-16,64.06,Royalty,Acme Pharma
PHY00056,Neurology,PA,2025-09-08,255.79,Consulting Fee,BioGen Solutions
PHY00420,Rheumatology,GA,2024-12-14,283.19,Meal,NovaHealth Inc
PHY00357,Oncology,IL,2024-11-13,568.35,Meal,MedCore Ltd
PHY00042,General Practice,TX,2024-09-11,1428.7,Meal,NovaHealth Inc
PHY00237,Rheumatology,MI,2025-01-31,2079.59,Research Payment,MedCore Ltd
PHY00335,Rheumatology,PA,2025-05-16,3740.76,Consulting Fee,Acme Pharma
PHY00326,Rheumatology,NC,2024-03-07,234.18,Travel & Lodging,BioGen Solutions
PHY00072,Oncology,MI,2024-09-04,30.41,Research Payment,NovaHealth Inc
PHY00096,Rheumatology,OH,2025-01-18,679.88,Consulting Fee,BioGen Solutions
PHY00107,Rheumatology,CA,2025-08-02,82.14,Research Payment,NovaHealth Inc
PHY00096,Rheumatology,OH,2025-01-29,715.44,Research Payment,BioGen Solutions
PHY00440,Endocrinology,MI,2024-12-02,283.16,Travel & Lodging,Acme Pharma
PHY00027,Rheumatology,OH,2025-10-19,237.91,Research Payment,NovaHealth Inc
PHY00387,Endocrinology,NC,2024-08-06,4442.17,Royalty,Acme Pharma
PHY00464,Cardiology,MI,2025-08-04,163.53,Royalty,MedCore Ltd
PHY00207,Psychiatry,FL,2025-09-14,376.29,Consulting Fee,BioGen Solutions
PHY00347,Endocrinology,NY,2024-10-11,161.3,Research Payment,MedCore Ltd
PHY00444,Psychiatry,IL,2024-04-26,77.26,Royalty,NovaHealth Inc
PHY00070,Rheumatology,FL,2025-09-13,1165.55,Travel & Lodging,Acme Pharma
PHY00137,Cardiology,FL,2025-05-18,69.61,Travel & Lodging,NovaHealth Inc
PHY00176,Rheumatology,IL,2024-06-19,757.8,Consulting Fee,Acme Pharma
PHY00246,Rheumatology,GA,2024-05-23,333.66,Travel & Lodging,MedCore Ltd
PHY00459,Endocrinology,NC,2024-08-05,522.63,Speaker Fee,MedCore Ltd
PHY00053,Endocrinology,CA,2025-03-17,129.07,Consulting Fee,MedCore Ltd
PHY00187,Oncology,OH,2025-10-23,414.46,Travel & Lodging,BioGen Solutions
PHY00211,General Practice,IL,2024-01-25,665.02,Royalty,Acme Pharma
PHY00152,Endocrinology,TX,2025-06-19,257.98,Speaker Fee,NovaHealth Inc
PHY00053,Endocrinology,CA,2024-04-15,27.03,Meal,MedCore Ltd
PHY00039,Cardiology,GA,2024-06-16,233.67,Meal,BioGen Solutions
PHY00435,Neurology,GA,2024-04-19,1537.29,Travel & Lodging,NovaHealth Inc
PHY00237,Rheumatology,MI,2024-02-18,637.12,Meal,BioGen Solutions
PHY00200,Endocrinology,NY,2024-12-01,1473.42,Travel & Lodging,Acme Pharma
PHY00138,Cardiology,GA,2024-07-31,625.43,Royalty,BioGen Solutions
PHY00249,Cardiology,FL,2025-09-29,81.95,Travel & Lodging,NovaHealth Inc
PHY00369,Endocrinology,NY,2025-05-30,146.35,Speaker Fee,BioGen Solutions
PHY00091,Psychiatry,PA,2025-12-03,241.64,Consulting Fee,BioGen Solutions
PHY00138,Cardiology,GA,2025-03-08,44.31,Research Payment,MedCore Ltd
PHY00309,Psychiatry,GA,2024-08-17,135.3,Meal,Acme Pharma
PHY00310,Rheumatology,MI,2024-01-20,142.42,Research Payment,MedCore Ltd
PHY00477,Cardiology,MI,2024-09-25,348.19,Travel & Lodging,NovaHealth Inc
PHY00016,Pulmonology,TX,2025-08-28,2034.28,Research Payment,MedCore Ltd
PHY00455,Pulmonology,CA,2025-04-26,6978.93,Consulting Fee,Acme Pharma
PHY00414,Cardiology,MI,2024-01-25,101.95,Meal,MedCore Ltd
PHY00314,General Practice,FL,2024-10-02,758.16,Speaker Fee,Acme Pharma
PHY00210,Pulmonology,IL,2025-03-19,499.41,Travel & Lodging,NovaHealth Inc
PHY00209,Rheumatology,MI,2025-01-02,81.16,Research Payment,NovaHealth Inc
PHY00293,Cardiology,CA,2024-10-30,182.05,Royalty,NovaHealth Inc
PHY00418,Oncology,CA,2025-12-03,184.51,Royalty,MedCore Ltd
PHY00279,Cardiology,PA,2025-01-16,118.3,Consulting Fee,MedCore Ltd
PHY00154,Endocrinology,OH,2024-06-29,235.46,Royalty,MedCore Ltd
PHY00377,Neurology,MI,2024-06-16,135.85,Meal,Acme Pharma
PHY00060,Pulmonology,GA,2024-09-22,31.25,Consulting Fee,BioGen Solutions
PHY00021,Rheumatology,GA,2025-08-15,114.44,Meal,MedCore Ltd
PHY00346,General Practice,NC,2024-05-11,2630.72,Consulting Fee,Acme Pharma
PHY00030,Neurology,TX,2025-09-18,76.67,Research Payment,BioGen Solutions
PHY00016,Pulmonology,TX,2025-06-17,797.66,Research Payment,MedCore Ltd
PHY00304,Rheumatology,IL,2025-03-21,132.46,Travel & Lodging,MedCore Ltd
PHY00389,Cardiology,OH,2025-12-20,81.14,Travel & Lodging,Acme Pharma
PHY00265,Endocrinology,MI,2024-12-03,660.06,Research Payment,MedCore Ltd
PHY00163,Psychiatry,NC,2025-03-13,39.87,Consulting Fee,NovaHealth Inc
PHY00199,Pulmonology,PA,2025-05-14,178.18,Meal,MedCore Ltd
PHY00239,Endocrinology,TX,2025-08-03,96.64,Research Payment,NovaHealth Inc
PHY00220,General Practice,OH,2025-03-28,47.63,Travel & Lodging,BioGen Solutions
PHY00118,Rheumatology,MI,2025-02-08,392.7,Research Payment,BioGen Solutions
PHY00082,Neurology,IL,2025-07-19,604.32,Research Payment,NovaHealth Inc
PHY00294,Oncology,IL,2025-06-02,275.83,Royalty,NovaHealth Inc
PHY00065,General Practice,PA,2025-09-05,111.3,Travel & Lodging,Acme Pharma
PHY00048,General Practice,MI,2024-03-22,286.36,Consulting Fee,Acme Pharma
PHY00445,Neurology,TX,2025-08-18,2078.68,Consulting Fee,NovaHealth Inc
PHY00446,Endocrinology,MI,2025-09-19,181.85,Speaker Fee,Acme Pharma
PHY00428,Neurology,OH,2025-07-12,302.41,Research Payment,NovaHealth Inc
PHY00348,Neurology,CA,2025-08-11,420.51,Meal,MedCore Ltd
PHY00156,Oncology,MI,2024-01-02,828.09,Consulting Fee,BioGen Solutions
PHY00075,Pulmonology,GA,2024-11-24,150.8,Royalty,BioGen Solutions
PHY00265,Endocrinology,MI,2024-10-30,54.6,Meal,MedCore Ltd
PHY00254,Pulmonology,FL,2025-12-22,382.25,Meal,BioGen Solutions
PHY00389,Cardiology,OH,2024-08-02,51.6,Meal,MedCore Ltd
PHY00019,Psychiatry,MI,2024-02-16,17.28,Consulting Fee,BioGen Solutions
PHY00475,Endocrinology,GA,2024-05-25,412.89,Research Payment,Acme Pharma
PHY00353,Cardiology,IL,2025-03-01,194.45,Meal,NovaHealth Inc
PHY00106,Oncology,IL,2024-05-12,370.64,Meal,MedCore Ltd
PHY00497,Endocrinology,MI,2024-06-07,334.09,Meal,Acme Pharma
PHY00350,General Practice,OH,2025-08-25,977.47,Speaker Fee,MedCore Ltd
PHY00168,General Practice,TX,2024-07-11,39.22,Travel & Lodging,BioGen Solutions
PHY00114,Rheumatology,FL,2025-06-06,149.44,Meal,MedCore Ltd
PHY00150,Psychiatry,TX,2024-12-27,137.27,Speaker Fee,BioGen Solutions
PHY00209,Rheumatology,MI,2024-10-12,378.27,Consulting Fee,BioGen Solutions
PHY00213,Pulmonology,NC,2025-06-13,31.02,Speaker Fee,NovaHealth Inc
PHY00060,Pulmonology,GA,2025-08-22,6.67,Research Payment,NovaHealth Inc
PHY00066,Oncology,FL,2025-11-10,578.17,Royalty,MedCore Ltd
PHY00274,Psychiatry,NC,2024-08-24,1443.34,Royalty,NovaHealth Inc
PHY00487,Endocrinology,NY,2024-03-01,276.79,Consulting Fee,Acme Pharma
PHY00335,Rheumatology,PA,2025-07-16,116.67,Consulting Fee,Acme Pharma
PHY00344,Oncology,CA,2025-01-09,141.73,Travel & Lodging,BioGen Solutions
PHY00193,Cardiology,NY,2024-12-22,393.72,Consulting Fee,MedCore Ltd
PHY00039,Cardiology,GA,2025-01-14,299.97,Research Payment,NovaHealth Inc
PHY00431,Cardiology,GA,2024-04-24,1388.99,Travel & Lodging,MedCore Ltd
PHY00163,Psychiatry,NC,2025-11-18,110.72,Royalty,Acme Pharma
PHY00379,Oncology,TX,2024-11-19,66.56,Research Payment,NovaHealth Inc
PHY00463,Rheumatology,CA,2024-03-06,158.18,Travel & Lodging,Acme Pharma
PHY00087,Rheumatology,MI,2025-04-02,232.11,Speaker Fee,BioGen Solutions
PHY00280,Oncology,MI,2024-12-09,162.62,Consulting Fee,MedCore Ltd
PHY00202,Psychiatry,FL,2025-11-14,54.48,Travel & Lodging,Acme Pharma
PHY00029,Psychiatry,NY,2024-08-08,253.39,Research Payment,Acme Pharma
PHY00279,Cardiology,PA,2024-12-18,135.21,Speaker Fee,BioGen Solutions
PHY00117,Cardiology,OH,2024-10-06,109.95,Speaker Fee,BioGen Solutions
PHY00234,Neurology,PA,2024-10-21,917.9,Research Payment,Acme Pharma
PHY00330,Psychiatry,TX,2024-02-05,441.59,Travel & Lodging,BioGen Solutions
PHY00233,Neurology,CA,2025-12-28,886.71,Research Payment,MedCore Ltd
PHY00091,Psychiatry,PA,2025-04-14,87.88,Research Payment,BioGen Solutions
PHY00339,Neurology,IL,2025-03-29,85.76,Speaker Fee,NovaHealth Inc
PHY00021,Rheumatology,GA,2024-08-15,1561.39,Speaker Fee,BioGen Solutions
PHY00108,Neurology,FL,2025-02-17,108.04,Research Payment,Acme Pharma
PHY00132,Pulmonology,FL,2025-05-19,5072.13,Royalty,MedCore Ltd
PHY00380,Cardiology,PA,2024-01-13,231.98,Royalty,BioGen Solutions
PHY00387,Endocrinology,NC,2025-01-19,471.08,Speaker Fee,MedCore Ltd
PHY00241,Oncology,TX,2025-06-30,20.83,Speaker Fee,NovaHealth Inc
PHY00213,Pulmonology,NC,2025-02-13,59.32,Travel & Lodging,BioGen Solutions
PHY00040,Endocrinology,NY,2025-03-27,318.48,Consulting Fee,BioGen Solutions
PHY00373,Oncology,GA,2025-09-19,1819.57,Meal,MedCore Ltd
PHY00395,Endocrinology,PA,2024-05-21,20.89,Research Payment,NovaHealth Inc
PHY00018,Psychiatry,TX,2025-08-20,107.9,Consulting Fee,Acme Pharma
PHY00230,Pulmonology,NC,2025-10-01,214.69,Research Payment,NovaHealth Inc
PHY00341,Endocrinology,NC,2024-11-02,38.27,Meal,BioGen Solutions
PHY00356,General Practice,NY,2025-01-29,153.31,Speaker Fee,NovaHealth Inc
PHY00496,General Practice,PA,2025-09-13,355.28,Research Payment,NovaHealth Inc
PHY00252,Cardiology,NC,2025-08-22,3034.01,Meal,MedCore Ltd
PHY00268,Psychiatry,NC,2024-03-15,1524.39,Travel & Lodging,BioGen Solutions
PHY00236,Neurology,GA,2025-03-23,569.5,Speaker Fee,MedCore Ltd
PHY00215,Endocrinology,IL,2025-11-13,645.86,Research Payment,Acme Pharma
PHY00255,Cardiology,PA,2025-01-21,62.95,Speaker Fee,MedCore Ltd
PHY00182,General Practice,FL,2024-11-29,709.71,Research Payment,Acme Pharma
PHY00199,Pulmonology,PA,2024-11-27,98.09,Travel & Lodging,NovaHealth Inc
PHY00044,Psychiatry,OH,2025-03-26,170.78,Meal,NovaHealth Inc
PHY00204,Cardiology,NY,2025-04-02,469.32,Travel & Lodging,BioGen Solutions
PHY00393,Psychiatry,NY,2025-10-13,301.15,Consulting Fee,BioGen Solutions
PHY00322,Pulmonology,PA,2024-11-26,489.13,Royalty,Acme Pharma
PHY00404,Cardiology,NC,2024-12-20,55.99,Speaker Fee,Acme Pharma
PHY00107,Rheumatology,CA,2024-10-16,170.82,Travel & Lodging,BioGen Solutions
PHY00415,Endocrinology,GA,2024-07-28,55.54,Royalty,BioGen Solutions
PHY00124,General Practice,FL,2025-05-22,38.26,Meal,Acme Pharma
PHY00314,General Practice,FL,2024-04-18,1198.74,Consulting Fee,MedCore Ltd
PHY00050,Rheumatology,MI,2024-04-14,150.66,Consulting Fee,MedCore Ltd
PHY00301,Cardiology,GA,2025-04-24,245.22,Speaker Fee,MedCore Ltd
PHY00045,Neurology,PA,2024-09-21,6325.84,Consulting Fee,MedCore Ltd
PHY00249,Cardiology,FL,2024-09-17,456.62,Travel & Lodging,MedCore Ltd
PHY00321,Psychiatry,NY,2024-07-19,161.43,Royalty,Acme Pharma
PHY00196,Oncology,CA,2024-07-20,174.52,Travel & Lodging,BioGen Solutions
PHY00135,General Practice,TX,2024-08-21,185.94,Consulting Fee,MedCore Ltd
PHY00142,Cardiology,CA,2025-12-22,258.05,Travel & Lodging,MedCore Ltd
PHY00106,Oncology,IL,2024-06-13,636.74,Travel & Lodging,NovaHealth Inc
PHY00260,Endocrinology,MI,2024-08-15,1736.93,Research Payment,NovaHealth Inc
PHY00469,Pulmonology,NY,2024-09-02,236.51,Meal,BioGen Solutions
PHY00018,Psychiatry,TX,2025-03-17,44.44,Meal,Acme Pharma
PHY00016,Pulmonology,TX,2024-02-25,669.42,Research Payment,NovaHealth Inc
PHY00278,Rheumatology,IL,2025-09-03,77.19,Royalty,Acme Pharma
PHY00321,Psychiatry,NY,2025-02-03,655.31,Travel & Lodging,BioGen Solutions
PHY00186,Pulmonology,GA,2024-06-22,81.96,Meal,NovaHealth Inc
